Date Time,Voltage RMS Min (V),Voltage RMS Avg (V),Voltage RMS Max (V),Current RMS Min (A),Current RMS Avg (A),Current RMS Max (A),Real Power Min (kW),Real Power Avg (kW),Real Power Max (kW),Reactive Power Min (kVAR),Reactive Power Avg (kVAR),Reactive Power Max (kVAR),Apparent Power Min (kVA),Apparent Power Avg (kVA),Apparent Power Max (kVA),Frequency Min (Hz),Frequency Avg (Hz),Frequency Max (Hz)
2025.09.17 21:41:05,202,7,203,7,204,7,28,522,29,022,29,522,5,690,5,790,5,890,-0,495,-0,485,-0,475,5,761,5,811,5,861,60,012,60,017,60,022
2025.09.17 21:42:05,201,4,202,4,203,4,27,979,28,479,28,979,5,706,5,806,5,906,-0,519,-0,509,-0,499,5,778,5,828,5,878,59,998,60,003,60,008
2025.09.17 21:43:05,201,2,202,2,203,2,29,118,29,618,30,118,5,684,5,784,5,884,-0,530,-0,520,-0,510,5,757,5,807,5,857,60,008,60,013,60,018
2025.09.17 21:44:05,201,9,202,9,203,9,27,630,28,130,28,630,5,639,5,739,5,839,-0,500,-0,490,-0,480,5,710,5,760,5,810,59,996,60,001,60,006
2025.09.17 21:45:05,201,3,202,3,203,3,28,076,28,576,29,076,5,731,5,831,5,931,-0,491,-0,481,-0,471,5,801,5,851,5,901,59,998,60,003,60,008
2025.09.17 21:46:05,201,3,202,3,203,3,28,702,29,202,29,702,5,750,5,850,5,950,-0,515,-0,505,-0,495,5,822,5,872,5,922,60,001,60,006,60,011
2025.09.17 21:47:05,202,9,203,9,204,9,28,904,29,404,29,904,5,713,5,813,5,913,-0,540,-0,530,-0,520,5,787,5,837,5,887,60,003,60,008,60,013
2025.09.17 21:48:05,202,3,203,3,204,3,28,464,28,964,29,464,5,711,5,811,5,911,-0,510,-0,500,-0,490,5,782,5,832,5,882,59,995,60,000,60,005
2025.09.17 21:49:05,201,6,202,6,203,6,29,191,29,691,30,191,5,663,5,763,5,863,-0,531,-0,521,-0,511,5,737,5,787,5,837,60,009,60,014,60,019
2025.09.17 21:50:05,202,5,203,5,204,5,28,468,28,968,29,468,5,643,5,743,5,843,-0,524,-0,514,-0,504,5,716,5,766,5,816,60,009,60,014,60,019
2025.09.17 21:51:05,202,3,203,3,204,3,27,836,28,336,28,836,5,781,5,881,5,981,-0,539,-0,529,-0,519,5,854,5,904,5,954,60,005,60,010,60,015
2025.09.17 21:52:05,202,1,203,1,204,1,29,208,29,708,30,208,5,694,5,794,5,894,-0,503,-0,493,-0,483,5,765,5,815,5,865,60,008,60,013,60,018
2025.09.17 21:53:05,202,2,203,2,204,2,28,478,28,978,29,478,5,608,5,708,5,808,-0,534,-0,524,-0,514,5,682,5,732,5,782,59,999,60,004,60,009
2025.09.17 21:54:05,201,8,202,8,203,8,27,987,28,487,28,987,5,683,5,783,5,883,-0,499,-0,489,-0,479,5,754,5,804,5,854,59,995,60,000,60,005
2025.09.17 21:55:05,202,9,203,9,204,9,28,523,29,023,29,523,5,718,5,818,5,918,-0,500,-0,490,-0,480,5,789,5,839,5,889,60,010,60,015,60,020
2025.09.17 21:56:05,201,6,202,6,203,6,29,442,29,942,30,442,5,696,5,796,5,896,-0,527,-0,517,-0,507,5,769,5,819,5,869,60,003,60,008,60,013
2025.09.17 21:57:05,202,4,203,4,204,4,28,268,28,768,29,268,5,685,5,785,5,885,-0,502,-0,492,-0,482,5,756,5,806,5,856,60,008,60,013,60,018
2025.09.17 21:58:05,202,5,203,5,204,5,29,097,29,597,30,097,5,709,5,809,5,909,-0,515,-0,505,-0,495,5,781,5,831,5,881,60,012,60,017,60,022
2025.09.17 21:59:05,202,6,203,6,204,6,27,524,28,024,28,524,5,764,5,864,5,964,-0,493,-0,483,-0,473,5,833,5,883,5,933,60,003,60,008,60,013
2025.09.17 22:00:05,202,6,203,6,204,6,29,115,29,615,30,115,5,639,5,739,5,839,-0,492,-0,482,-0,472,5,709,5,759,5,809,60,001,60,006,60,011
2025.09.17 22:01:05,202,0,203,0,204,0,27,638,28,138,28,638,5,679,5,779,5,879,-0,524,-0,514,-0,504,5,752,5,802,5,852,60,010,60,015,60,020
2025.09.17 22:02:05,201,3,202,3,203,3,28,654,29,154,29,654,5,621,5,721,5,821,-0,527,-0,517,-0,507,5,695,5,745,5,795,59,999,60,004,60,009
2025.09.17 22:03:05,202,2,203,2,204,2,28,246,28,746,29,246,5,641,5,741,5,841,-0,524,-0,514,-0,504,5,714,5,764,5,814,60,014,60,019,60,024
2025.09.17 22:04:05,201,5,202,5,203,5,27,631,28,131,28,631,5,654,5,754,5,854,-0,516,-0,506,-0,496,5,726,5,776,5,826,60,004,60,009,60,014
2025.09.17 22:05:05,202,2,203,2,204,2,28,900,29,400,29,900,5,783,5,883,5,983,-0,491,-0,481,-0,471,5,853,5,903,5,953,59,999,60,004,60,009
2025.09.17 22:06:05,202,9,203,9,204,9,28,886,29,386,29,886,5,729,5,829,5,929,-0,520,-0,510,-0,500,5,802,5,852,5,902,60,014,60,019,60,024
2025.09.17 22:07:05,202,0,203,0,204,0,29,055,29,555,30,055,5,703,5,803,5,903,-0,493,-0,483,-0,473,5,773,5,823,5,873,60,013,60,018,60,023
2025.09.17 22:08:05,202,2,203,2,204,2,29,479,29,979,30,479,5,622,5,722,5,822,-0,540,-0,530,-0,520,5,696,5,746,5,796,60,005,60,010,60,015
2025.09.17 22:09:05,201,4,202,4,203,4,28,882,29,382,29,882,5,657,5,757,5,857,-0,526,-0,516,-0,506,5,730,5,780,5,830,60,000,60,005,60,010
2025.09.17 22:10:05,201,9,202,9,203,9,29,110,29,610,30,110,5,700,5,800,5,900,-0,491,-0,481,-0,471,5,770,5,820,5,870,59,998,60,003,60,008
2025.09.17 22:11:05,202,5,203,5,204,5,28,578,29,078,29,578,5,741,5,841,5,941,-0,514,-0,504,-0,494,5,813,5,863,5,913,60,009,60,014,60,019
2025.09.17 22:12:05,202,6,203,6,204,6,27,804,28,304,28,804,5,681,5,781,5,881,-0,535,-0,525,-0,515,5,755,5,805,5,855,60,011,60,016,60,021
2025.09.17 22:13:05,201,9,202,9,203,9,29,361,29,861,30,361,5,740,5,840,5,940,-0,524,-0,514,-0,504,5,813,5,863,5,913,60,009,60,014,60,019
2025.09.17 22:14:05,202,6,203,6,204,6,29,213,29,713,30,213,5,652,5,752,5,852,-0,520,-0,510,-0,500,5,725,5,775,5,825,60,002,60,007,60,012
2025.09.17 22:15:05,201,5,202,5,203,5,29,412,29,912,30,412,5,653,5,753,5,853,-0,490,-0,480,-0,470,5,723,5,773,5,823,60,000,60,005,60,010
2025.09.17 22:16:05,202,8,203,8,204,8,28,333,28,833,29,333,5,726,5,826,5,926,-0,503,-0,493,-0,483,5,797,5,847,5,897,60,011,60,016,60,021
2025.09.17 22:17:05,201,3,202,3,203,3,27,883,28,383,28,883,5,735,5,835,5,935,-0,527,-0,517,-0,507,5,807,5,857,5,907,59,999,60,004,60,009
2025.09.17 22:18:05,202,9,203,9,204,9,27,645,28,145,28,645,5,797,5,897,5,997,-0,528,-0,518,-0,508,5,870,5,920,5,970,59,997,60,002,60,007
2025.09.17 22:19:05,201,9,202,9,203,9,28,669,29,169,29,669,5,601,5,701,5,801,-0,531,-0,521,-0,511,5,674,5,724,5,774,59,996,60,001,60,006
2025.09.17 22:20:05,201,5,202,5,203,5,29,483,29,983,30,483,5,793,5,893,5,993,-0,512,-0,502,-0,492,5,864,5,914,5,964,60,004,60,009,60,014
2025.09.17 22:21:05,202,1,203,1,204,1,28,589,29,089,29,589,5,619,5,719,5,819,-0,509,-0,499,-0,489,5,691,5,741,5,791,60,013,60,018,60,023
2025.09.17 22:22:05,202,6,203,6,204,6,28,048,28,548,29,048,5,742,5,842,5,942,-0,525,-0,515,-0,505,5,814,5,864,5,914,60,011,60,016,60,021
2025.09.17 22:23:05,201,8,202,8,203,8,28,546,29,046,29,546,5,734,5,834,5,934,-0,524,-0,514,-0,504,5,806,5,856,5,906,60,009,60,014,60,019
2025.09.17 22:24:05,201,5,202,5,203,5,28,016,28,516,29,016,5,688,5,788,5,888,-0,533,-0,523,-0,513,5,762,5,812,5,862,60,010,60,015,60,020
2025.09.17 22:25:05,202,5,203,5,204,5,29,239,29,739,30,239,5,606,5,706,5,806,-0,525,-0,515,-0,505,5,679,5,729,5,779,60,013,60,018,60,023
2025.09.17 22:26:05,202,3,203,3,204,3,29,405,29,905,30,405,5,617,5,717,5,817,-0,492,-0,482,-0,472,5,687,5,737,5,787,60,014,60,019,60,024
2025.09.17 22:27:05,202,8,203,8,204,8,28,407,28,907,29,407,5,612,5,712,5,812,-0,526,-0,516,-0,506,5,685,5,735,5,785,59,999,60,004,60,009
2025.09.17 22:28:05,202,2,203,2,204,2,27,692,28,192,28,692,5,610,5,710,5,810,-0,522,-0,512,-0,502,5,683,5,733,5,783,60,003,60,008,60,013
2025.09.17 22:29:05,202,4,203,4,204,4,28,228,28,728,29,228,5,739,5,839,5,939,-0,518,-0,508,-0,498,5,811,5,861,5,911,60,009,60,014,60,019
2025.09.17 22:30:05,202,9,203,9,204,9,29,330,29,830,30,330,5,735,5,835,5,935,-0,515,-0,505,-0,495,5,807,5,857,5,907,60,011,60,016,60,021
